imagen,circularidad,compacidad,aspect_ratio,media_intensidad,std_intensidad,entropia,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,clase
dataset\Entrenamiento\Class_1\WIN_20260702_19_13_34_Pro.jpg,0.6854385506358245,18.333329227754543,1.0104986850118145,182.27449443853143,35.82114407849399,6.287687301635742,0.16610524739168372,2.7107840107987283e-05,4.625626845873461e-07,1.0502149925993066e-08,2.929618621247085e-16,2.1642244929699027e-11,-6.708028512338881e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06563819199800491,0.9138703346252441,0.0204914677888155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006198902847245336,0.017462192103266716,0.024994444102048874,0.06269079446792603,0.2041427344083786,0.07962666451931,0.04318179190158844,0.03168458119034767,0.027193300426006317,0.025965215638279915,0.03106469102203846,0.04291278123855591,0.40846091508865356,0.0,0.0,0.0,7.017626194283366e-05,0.0007602428086102009,0.0020935917273163795,0.004058526828885078,0.010561526753008366,0.028222551569342613,0.008818816393613815,0.0025614334736019373,0.0021520720329135656,0.0021520720329135656,0.008023485541343689,0.038316238671541214,0.8922092914581299,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_13_39_Pro.jpg,0.7113154580429865,17.66638201392468,0.9911504395541285,182.8918453895553,35.2146127629006,6.262950897216797,0.16618061378824117,1.4452436675870878e-05,3.2767586580808337e-07,1.3271160828705058e-08,2.19634950247532e-16,2.5840265278074143e-11,8.471475325225092e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05992972105741501,0.9244759678840637,0.015594329684972763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005937234964221716,0.011523082852363586,0.025602811947464943,0.06687264889478683,0.1949472874403,0.07835938781499863,0.044517144560813904,0.030134497210383415,0.027626316994428635,0.02619653381407261,0.03214588761329651,0.0476311631500721,0.41384950280189514,0.0,0.0,0.00012116805737605318,0.00025445292703807354,0.001029928564094007,0.0018659881316125393,0.0033805889543145895,0.008166727609932423,0.015812432393431664,0.006397673394531012,0.0025566460099071264,0.0023870107252150774,0.002471828367561102,0.006967163644731045,0.04066400229930878,0.9079244136810303,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_13_44_Pro.jpg,0.7068823896982188,17.7771731158276,0.9873015841672965,193.80818084753875,38.73060375531751,6.087547302246094,0.16643204991999364,1.400651723912423e-05,1.270232786617001e-07,2.4650062880829544e-08,6.799963588428642e-16,-7.36713326351206e-11,-1.2000669958619946e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06020887941122055,0.9222168922424316,0.017574217170476913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227249867952196e-05,0.005375354550778866,0.018114207312464714,0.03198213130235672,0.067486472427845,0.07946442812681198,0.33222880959510803,0.07395407557487488,0.04290465638041496,0.02512180432677269,0.019059190526604652,0.017304223030805588,0.01991826482117176,0.026471778750419617,0.24060232937335968,0.0,0.0,0.0,4.908999471808784e-05,0.0003068124642595649,0.0009327098960056901,0.0028717645909637213,0.006111704278737307,0.00803848635405302,0.003043579636141658,0.0016322423471137881,0.001521789818070829,0.00336266472004354,0.015193353407084942,0.0371488519012928,0.9197869300842285,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_13_49_Pro.jpg,0.6613639678941229,19.00068831117762,0.9948051922212853,194.91737850836265,40.88330803796736,6.536340236663818,0.1657127197294846,6.888447657915563e-06,6.401463407943639e-07,2.6002492308610566e-08,1.4564242995256064e-15,4.7025656001552487e-11,-3.022131071375643e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08595937490463257,0.9074605703353882,0.0065800491720438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5891178413294256e-05,0.013207953423261642,0.04418203979730606,0.08817265927791595,0.10018423944711685,0.11218386143445969,0.20618285238742828,0.05067834258079529,0.027014093473553658,0.021450961008667946,0.019895676523447037,0.02052975445985794,0.02362835966050625,0.03703969717025757,0.235613614320755,0.0,0.0,1.1963726137764752e-05,4.785490455105901e-05,0.00010767353523988277,0.0006221137591637671,0.0021175795700401068,0.010958773083984852,0.019034288823604584,0.00571866100654006,0.002285071648657322,0.002308999188244343,0.005646878853440285,0.015504988841712475,0.03962386026978493,0.8960112929344177,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_13_54_Pro.jpg,0.6791779040159932,18.502325443580485,0.9566473960790538,194.77352298958138,43.6643868483447,6.3750457763671875,0.1664946852433365,6.137435939473572e-05,6.37125803728658e-06,2.743107747156055e-07,2.729965104745522e-13,1.0422347491894311e-09,2.3870776336162606e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08424729853868484,0.8984091281890869,0.017343563959002495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.981908078771085e-05,0.02159835211932659,0.04285981506109238,0.05420175939798355,0.12312683463096619,0.1861126720905304,0.18749766051769257,0.04297211393713951,0.022633975371718407,0.016170689836144447,0.014823133125901222,0.014386424794793129,0.016208123415708542,0.023694554343819618,0.23361407220363617,0.0,0.0,0.0,0.0,8.734169387025759e-05,0.0005989144556224346,0.0030694366432726383,0.011217168532311916,0.016719695180654526,0.00309439143165946,0.001671969541348517,0.0032690747175365686,0.010755505412817001,0.024181172251701355,0.04236072301864624,0.8829746246337891,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_13_59_Pro.jpg,0.6311267009365158,19.911010888216737,0.9798850546555027,194.21039282244124,43.66675430901061,6.407547473907471,0.16664106388071004,5.895765738040584e-05,3.0936687340281037e-06,3.647834836181515e-07,3.356490727506068e-13,-1.028943839179086e-09,-1.9367075330500534e-13,0.0,0.0,0.0008580766734667122,3.785632361541502e-05,0.0,0.0,0.0,0.08184537291526794,0.8835791945457458,0.03367950767278671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.785632361541502e-05,0.01790603995323181,0.05190102010965347,0.057112570852041245,0.12037048488855362,0.18718689680099487,0.17220841348171234,0.04064507037401199,0.02238570526242256,0.01794389635324478,0.014726109802722931,0.014435878023505211,0.01576084829866886,0.024922078475356102,0.24245712161064148,0.0,0.0,0.0,0.0,0.00012618774781003594,0.0006687950226478279,0.002195666776970029,0.01105404645204544,0.01966005004942417,0.003520637983456254,0.0012744962004944682,0.0014385402901098132,0.003937057685106993,0.01736343279480934,0.04561686888337135,0.8931441903114319,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_04_Pro.jpg,0.6752450795919391,18.610088387147428,0.9779179779876405,194.36867575340753,42.02652528427529,6.201493263244629,0.16673502946844623,3.4135931077060426e-05,8.206028408314894e-07,1.7943364305037992e-07,-4.0499577000182484e-14,-8.440865548749832e-10,-5.5682204678479224e-14,0.0,0.0,0.0,0.00010003751231124625,0.0,0.0,0.0,0.07702888548374176,0.8992497324943542,0.02362135797739029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.753282600082457e-05,0.013842690736055374,0.03147430345416069,0.05780917778611183,0.0709766149520874,0.19133424758911133,0.2402651011943817,0.045842189341783524,0.02478429488837719,0.01943228766322136,0.01465549599379301,0.01403026096522808,0.0150056267157197,0.02163311280310154,0.23882706463336945,0.0,0.0,0.0,0.0,1.250468903890578e-05,0.0002000750246224925,0.000925346976146102,0.010103789158165455,0.01756908930838108,0.0032137050293385983,0.001388020464219153,0.0014005252160131931,0.002575966063886881,0.012979867868125439,0.04109041020274162,0.9085407257080078,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_09_Pro.jpg,0.6915824208543803,18.170459854471275,0.9813664565796073,193.18871974045422,41.37306001333536,6.171322822570801,0.16643900704649595,3.051455601357396e-05,2.116588945439413e-06,2.3941030244828883e-07,-4.8613304934555593e-14,-1.2034784787794728e-09,-1.6334418206810882e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06971549987792969,0.9110805988311768,0.019203893840312958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01222859974950552,0.026728225871920586,0.056962814182043076,0.057661592960357666,0.13958072662353516,0.28789618611335754,0.052720241248607635,0.027389567345380783,0.02035188488662243,0.01618417724967003,0.014824057929217815,0.01720738783478737,0.02369603142142296,0.246568500995636,0.0,0.0,0.0,0.0,0.0,6.239081267267466e-05,0.0008235587738454342,0.010469178669154644,0.016982780769467354,0.0032568005844950676,0.0017718991730362177,0.001659595756791532,0.0023708511143922806,0.012041427195072174,0.0410781130194664,0.9094834327697754,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_15_Pro.jpg,0.6641815472158046,18.92008392415356,0.9999999971346705,195.57484738672568,40.14511699135481,6.296456336975098,0.1660219708726406,6.995065328306467e-06,4.830795218519875e-08,2.3633225949131618e-08,2.57209537810239e-16,2.107817222280447e-11,7.55976860470006e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07335165143013,0.9101709723472595,0.016465209424495697,1.2160419828433078e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2160419828433078e-05,0.00886494666337967,0.03691903501749039,0.04492059350013733,0.09414597600698471,0.1479436755180359,0.26138824224472046,0.046635210514068604,0.025403117761015892,0.01835007406771183,0.015480214729905128,0.016222000122070312,0.020538950338959694,0.03449911251664162,0.2286767065525055,0.0,0.0,0.0,4.864167931373231e-05,0.0001702458830550313,0.000462095980765298,0.000912031508050859,0.008791984058916569,0.01882433146238327,0.004535836633294821,0.002346961060538888,0.0023104797583073378,0.005010093096643686,0.013279179111123085,0.03611644729971886,0.9071916937828064,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_20_Pro.jpg,0.6772143000755425,18.555973512075717,1.0076530586539463,193.6615210259469,43.909661800974085,6.437836647033691,0.1659740045387076,8.560909362588297e-06,2.1008446676164267e-07,2.9332584185324187e-08,-3.0121034721718464e-16,7.426676553460567e-11,-2.2828350289551253e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08585744351148605,0.895425021648407,0.0187175665050745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.578884570742957e-05,0.016987772658467293,0.04368625208735466,0.059683866798877716,0.09382642060518265,0.18916791677474976,0.20125260949134827,0.046883389353752136,0.023823441937565804,0.019910527393221855,0.01837160810828209,0.0181330144405365,0.019087383523583412,0.02368028648197651,0.22546972334384918,0.0,0.0,0.0,0.0,4.771846215589903e-05,0.0002863107656594366,0.0028988965786993504,0.015508499927818775,0.02039964124560356,0.006990754511207342,0.002183119533583522,0.0031136295292526484,0.008875633589923382,0.022177154198288918,0.03989263251423836,0.8776260018348694,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_25_Pro.jpg,0.6841563735853271,18.36768770908698,0.9882352912110727,194.57662758276413,43.789868677898305,6.28557014465332,0.16621035628183928,8.505422025534213e-06,1.468979164766835e-06,6.571985812377341e-08,1.2971518925579318e-14,-7.114925272713821e-11,-1.577055318389733e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08156481385231018,0.890272855758667,0.02816232666373253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.087835208745673e-05,0.019882870838046074,0.04866615682840347,0.04994460195302963,0.07447857409715652,0.1870061308145523,0.24436570703983307,0.043710656464099884,0.022865910083055496,0.01755731739103794,0.015463101677596569,0.015998831018805504,0.017277276143431664,0.025264516472816467,0.21745747327804565,0.0,0.0,0.0,0.0,9.740536188473925e-05,0.0006574862054549158,0.003409187775105238,0.012711400166153908,0.016327574849128723,0.0029343366622924805,0.0028734582010656595,0.007488037459552288,0.015597034245729446,0.01693635806441307,0.03513898700475693,0.8858287334442139,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_30_Pro.jpg,0.6813003577824012,18.44468518275617,0.9932203356162023,196.89065950242897,42.772472756834524,6.136943340301514,0.1661810820212936,9.336988558680465e-06,1.9610210359794723e-08,1.3621918881622019e-08,-2.0318767373265685e-16,-2.306230639615729e-11,-9.100704027579938e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07620590180158615,0.882538378238678,0.041255705058574677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005765739479102194,0.020903872326016426,0.04250699281692505,0.05479905754327774,0.09031356126070023,0.19019578397274017,0.2593969404697418,0.04167279973626137,0.023026153445243835,0.016916925087571144,0.01413219515234232,0.014144462533295155,0.017775651067495346,0.021639922633767128,0.19199912250041962,0.0,0.0,0.0,4.9070120439864695e-05,0.00039256096351891756,0.0006624466623179615,0.0024167033843696117,0.009875361807644367,0.012868639081716537,0.0032876981422305107,0.0048334067687392235,0.007164237555116415,0.008943029679358006,0.01754256896674633,0.03887580335140228,0.8930884599685669,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_35_Pro.jpg,0.6727634007417422,18.678736982932428,0.9873817003552627,194.38612677672177,41.76567763435141,6.14055871963501,0.16623619868824951,9.232479534056277e-06,3.250796337631485e-07,3.312551038234596e-08,4.8556524003187253e-17,-7.780270772403052e-11,-3.437125705735129e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07699832320213318,0.8887050747871399,0.03429661691188812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011122248135507107,0.03381356596946716,0.04597437381744385,0.05876314640045166,0.13346697390079498,0.30706340074539185,0.06412501633167267,0.03101187013089657,0.022304877638816833,0.017015470191836357,0.016170131042599678,0.01823517307639122,0.025794921442866325,0.21513882279396057,0.0,0.0,4.8305093514500186e-05,9.661018702900037e-05,0.0006521187606267631,0.0013042375212535262,0.002125424100086093,0.008356781676411629,0.012583477422595024,0.0041663143783807755,0.008308476768434048,0.006690255831927061,0.006472882814705372,0.015047037042677402,0.03650657460093498,0.8976414799690247,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_40_Pro.jpg,0.6814702163564959,18.44008778752947,0.9946949575737535,192.54503480692568,40.092761827667964,6.352945327758789,0.1660544267923716,1.5368813729603792e-05,3.3618215996454334e-07,1.9330603429065147e-08,2.839859931499255e-16,5.5700623504244807e-11,-1.5322205463399297e-15,0.0,5.9499019698705524e-05,0.0002141964650945738,0.0,0.0,0.0,0.0,0.07806271314620972,0.8946391344070435,0.027012554928660393,1.1899803212145343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004414827097207308,0.01694532111287117,0.03743678331375122,0.07801511138677597,0.14157196879386902,0.24893198907375336,0.0668649971485138,0.035271018743515015,0.028369132429361343,0.02441839687526226,0.0225739274173975,0.024632593616843224,0.033343248069286346,0.2372106909751892,0.0,0.0,0.0,1.1899803212145343e-05,0.0003212947049178183,0.001773070776835084,0.004022133536636829,0.0081870649009943,0.013161182403564453,0.006675790064036846,0.002249062992632389,0.0019634675700217485,0.0023442613892257214,0.010424228385090828,0.03915035352110863,0.9097161889076233,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_45_Pro.jpg,0.6830194142222582,18.398262703131845,0.9945355164083729,189.94276695848967,38.90892627719578,6.3555006980896,0.16613847868527032,6.453301286424143e-06,2.7910754002322325e-07,6.967804295158728e-09,-9.580001476499977e-17,1.705238256515169e-11,-2.9196122729841793e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07605265080928802,0.895598828792572,0.028312787413597107,3.5733428376261145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020844500977545977,0.010577094741165638,0.023500684648752213,0.04963373392820358,0.14250491559505463,0.23083795607089996,0.07532607018947601,0.04112917557358742,0.030051814392209053,0.025871003046631813,0.024679888039827347,0.02739562839269638,0.03752009943127632,0.2788875102996826,0.0,0.0,3.5733428376261145e-05,0.0002620451559778303,0.0008814245811663568,0.0022154725156724453,0.0035852540750056505,0.0068012624979019165,0.011101185344159603,0.0068727293983101845,0.0024894289672374725,0.0024894289672374725,0.002870585536584258,0.010946339927613735,0.041176822036504745,0.9082722663879395,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_51_Pro.jpg,0.6950303536094243,18.080319152889487,1.0178571402605685,186.06910748761368,39.50882833615056,6.490362644195557,0.1658575097918947,4.870217703544552e-06,1.976294882293608e-07,7.279010250947913e-10,6.832520178018859e-18,2.6538951621571254e-13,-5.434761444793645e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07910957932472229,0.8898141384124756,0.03107627108693123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005117350374348462,0.005652345716953278,0.01606150157749653,0.04272987321019173,0.1163848266005516,0.2242678701877594,0.07135214656591415,0.04913819208741188,0.03699611499905586,0.030006280168890953,0.028447814285755157,0.030983228236436844,0.04174129292368889,0.3057267665863037,0.0,0.0,1.1630340850388166e-05,3.48910252796486e-05,0.00023260682064574212,0.0016398781444877386,0.004535832908004522,0.008466888219118118,0.018399199470877647,0.008687864989042282,0.0026168266776949167,0.002151613123714924,0.004198553040623665,0.01439836248755455,0.040775977075099945,0.8938498497009277,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_14_56_Pro.jpg,0.6927829147823201,18.138973040570715,0.9999999974554707,182.9088434432564,38.431145074627004,6.492197036743164,0.16603502607065374,2.755949906897351e-06,6.931327095258308e-07,1.6549523661211434e-08,6.093185107393966e-16,1.9109396322720496e-11,-1.6644789280800906e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07523904740810394,0.894817590713501,0.02994336560368538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001268786727450788,0.0033680519554764032,0.013898981735110283,0.03249247372150421,0.0782841369509697,0.21956931054592133,0.06734950095415115,0.04471896216273308,0.03712931275367737,0.03233099356293678,0.03415343165397644,0.036898624151945114,0.04902130365371704,0.35065802931785583,0.0,0.0,4.613769851857796e-05,2.306884925928898e-05,0.00039217041921801865,0.0020531276240944862,0.004129324108362198,0.009435159154236317,0.020312121137976646,0.011026909574866295,0.0024452980142086744,0.0024337635841220617,0.004890596028417349,0.014106601476669312,0.041258636862039566,0.8874470591545105,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_15_01_Pro.jpg,0.6820718034389883,18.423823636812266,1.0027026999926953,184.5845756149584,37.85086806959617,6.439451694488525,0.16615171882214408,5.232636204765297e-06,4.987055910937068e-07,4.033434489673114e-09,1.3464639304376553e-17,8.17166323832318e-12,-1.8039656370742302e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07089699059724808,0.9036237001419067,0.025479331612586975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1592052942432929e-05,0.003268958767876029,0.01846613921225071,0.03909999132156372,0.09244661778211594,0.21469640731811523,0.07165047526359558,0.044838059693574905,0.03690909594297409,0.03245774656534195,0.029130827635526657,0.032480932772159576,0.04573064669966698,0.3388125002384186,0.0,0.0,2.3184105884865858e-05,0.00012751258327625692,0.0008462198311462998,0.0021908979397267103,0.003303735051304102,0.008230357430875301,0.024806993082165718,0.011047226376831532,0.0027936846017837524,0.002689356217160821,0.0034776157699525356,0.010803792625665665,0.039088401943445206,0.8905709981918335,Cuadrados
